game_id,season,week,home_team,away_team,home_points,away_points,is_mw_game,market_spread_home,actual_margin,ridge_spread_home,ridge_edge,ridge_lean,ridge_is_bet,ridge_result,xgb_spread_home,xgb_edge,xgb_lean,xgb_is_bet,xgb_result,gamma_spread_home,gamma_edge,gamma_lean,gamma_is_bet,gamma_result,massey_spread_home,massey_edge,massey_lean,massey_is_bet,massey_result,gamma_is_seed_week,models_agree,gamma_agrees_with_ridge,gamma_agrees_with_xgb,gamma_agrees_with_massey
400869202,2016,4,Fresno State,Tulsa,41,48,False,14.166666666666666,-7,-7.178343820265198,21.345010486931862,Home,True,Win,-5.348934,19.515602,Home,True,Win,,,,,,15.566731214313954,-1.400064547647288,Away,False,Loss,,True,,,
400868913,2016,4,Buffalo,Army,23,20,False,14.0,3,9.501385225779053,4.498614774220947,Home,True,Win,8.868011,5.1319885,Home,True,Win,,,,,,16.593330132717526,-2.5933301327175258,Away,True,Loss,,True,,,
400869120,2016,4,Arizona State,California,51,41,False,-4.5,10,-14.424049145562154,9.924049145562154,Home,True,Win,-22.308117,17.808117,Home,True,Win,,,,,,-6.881870362328665,2.381870362328665,Home,True,Win,,True,,,
400869200,2016,4,Minnesota,Colorado State,31,24,False,-16.666666666666668,7,-27.39271514490413,10.726048478237463,Home,True,Loss,-13.445519,-3.2211466,Away,True,Win,,,,,,-17.382847590864742,0.7161809241980741,Home,False,Loss,,False,,,
400869006,2016,4,Missouri,Delaware State,79,0,False,-50.5,79,-16.971706089938337,-33.52829391006166,Away,True,Loss,-31.222664,-19.277336,Away,True,Loss,,,,,,-11.15015036593443,-39.34984963406557,Away,True,Loss,,True,,,
400869363,2016,4,Temple,Charlotte,48,20,False,-27.0,28,-25.0688152422424,-1.931184757757599,Away,False,Loss,-20.64885,-6.3511505,Away,True,Loss,,,,,,-14.12170784876478,-12.87829215123522,Away,True,Loss,,True,,,
400869118,2016,4,Utah,USC,31,27,False,-2.5,4,-10.677063676692688,8.177063676692688,Home,True,Win,-4.0104637,1.5104637,Home,False,Win,,,,,,-9.09655378671078,6.59655378671078,Home,True,Win,,True,,,
400869201,2016,4,Eastern Michigan,Wyoming,27,24,True,4.0,3,-12.352123359613351,16.35212335961335,Home,True,Win,-4.3905053,8.390505,Home,True,Win,,,,,,-8.262332982753364,12.262332982753364,Home,True,Win,,True,,,
400869366,2016,4,Marshall,Louisville,28,59,False,28.166666666666668,-31,5.921570728438809,22.24509593822786,Home,True,Loss,14.042327,14.124339,Home,True,Loss,,,,,,12.147988448022812,16.018678218643856,Home,True,Loss,,True,,,
400869005,2016,4,Ole Miss,Georgia,45,14,False,-6.666666666666667,31,2.02479884218943,-8.691465508856098,Away,True,Loss,9.310804,-15.97747,Away,True,Loss,,,,,,-1.64217333930267,-5.024493327363997,Away,True,Loss,,True,,,
400869007,2016,4,Tennessee,Florida,38,28,False,-5.666666666666667,10,-6.853087560986079,1.1864208943194123,Home,False,Win,-7.1360707,1.4694042,Home,False,Win,,,,,,-0.18430440534410586,-5.482362261322561,Away,True,Loss,,True,,,
400868878,2016,4,Baylor,Oklahoma State,35,24,False,-8.0,11,-15.312465252640257,7.312465252640257,Home,True,Win,-20.002022,12.002022,Home,True,Win,,,,,,-9.269623829731195,1.269623829731195,Home,False,Win,,True,,,
400869634,2016,4,Rutgers,Iowa,7,14,False,14.0,-7,-0.8240837630363576,14.824083763036358,Home,True,Win,6.2211566,7.7788434,Home,True,Win,,,,,,-2.1900174868835647,16.190017486883566,Home,True,Win,,True,,,
400869451,2016,4,Virginia Tech,East Carolina,54,17,False,-12.333333333333334,37,-21.815793594958805,9.482460261625471,Home,True,Win,-15.433176,3.099843,Home,True,Win,,,,,,-6.920987937242275,-5.412345396091059,Away,True,Loss,,True,,,
400869447,2016,4,Boston College,Wagner,42,10,False,-35.0,32,-13.815014572359896,-21.184985427640104,Away,True,Win,-25.464989,-9.535011,Away,True,Win,,,,,,-4.575479861291586,-30.424520138708413,Away,True,Win,,True,,,
400869450,2016,4,UConn,Syracuse,24,31,False,-3.8333333333333335,-7,-17.676626564069963,13.843293230736629,Home,True,Loss,-2.0848951,-1.7484381,Away,False,Win,,,,,,-6.883416268511455,3.050082935178122,Home,True,Loss,,False,,,
400869289,2016,4,Ohio,Gardner-Webb,37,21,False,-27.0,16,-16.9870723443458,-10.012927655654199,Away,True,Win,-31.222664,4.222664,Home,True,Loss,,,,,,-7.432777926062725,-19.567222073937273,Away,True,Win,,False,,,
400868925,2016,4,West Virginia,BYU,35,32,False,-6.0,3,-32.16273968966963,26.16273968966963,Home,True,Loss,-25.094818,19.094818,Home,True,Loss,,,,,,-4.123073609524073,-1.8769263904759272,Away,False,Win,,True,,,
400869004,2016,4,Kentucky,South Carolina,17,10,False,-2.1666666666666665,7,-0.3260668403180098,-1.8405998263486567,Away,False,Loss,5.502132,-7.6687984,Away,True,Loss,,,,,,2.147730023342832,-4.314396690009499,Away,True,Loss,,True,,,
400869449,2016,4,North Carolina,Pittsburgh,37,36,False,-7.0,1,-9.362577227429988,2.3625772274299877,Home,True,Loss,-4.568408,-2.431592,Away,True,Win,,,,,,-9.594586284289981,2.5945862842899814,Home,True,Loss,,False,,,
400869452,2016,4,Indiana,Wake Forest,28,33,False,-6.666666666666667,-5,-17.251094757635432,10.584428090968764,Home,True,Loss,1.2685677,-7.935234,Away,True,Win,,,,,,-2.57826224110657,-4.088404425560097,Away,True,Win,,False,,,
